id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor,home_lineups,away_lineups,home_coaches,away_coaches,events
65299,France,Italy,FRA,ITA,1.0,1.0,,,2.0,1.0,France,WIN_ON_GOLDEN_GOAL,2000,2000-07-02,2000-07-02T18:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,FINAL,FINAL,50000.0,52851,NED,48100.0,51.8939056,4.5232,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 1}, 'international_name': 'Marco Delvecchio', 'club_shirt_name': 'Delvecchio', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 90, 'second': 2}, 'international_name': 'Sylvain Wiltord', 'club_shirt_name': 'Wiltord', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'EXTRA_TIME_FIRST_HALF', 'time': {'minute': 103, 'second': 3}, 'international_name': 'David Trezeguet', 'club_shirt_name': 'Trezeguet', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Rotterdam,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',"[{'country_code': 'FRA', 'name': 'Bernard Lama', 'name_shirt': 'Lama', 'jersey_namber': 1, 'position_national': 'GOALKEEPER', 'position_field': 'GOALKEEPER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1963-04-07', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '19482', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Ulrich Ramé', 'name_shirt': 'Ramé', 'jersey_namber': 22, 'position_national': 'GOALKEEPER', 'position_field': 'GOALKEEPER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1972-09-19', 'weight': 85.0, 'height': 187.0, 'id_match': '65299', 'id_player': '40921', 'id_club': '64166', 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Robert Pirès', 'name_shirt': 'Pirès', 'jersey_namber': 11, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1973-10-29', 'weight': 80.0, 'height': 187.0, 'id_match': '65299', 'id_player': '27875', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Sylvain Wiltord', 'name_shirt': 'Wiltord', 'jersey_namber': 13, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1974-05-10', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '29962', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'David Trezeguet', 'name_shirt': 'Trezeguet', 'jersey_namber': 20, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1977-10-15', 'weight': 80.0, 'height': 190.0, 'id_match': '65299', 'id_player': '32874', 'id_club': '74912', 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Vincent Candela', 'name_shirt': 'Candela', 'jersey_namber': 2, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1973-10-24', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '27743', 'id_club': '84575', 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Nicolas Anelka', 'name_shirt': 'Anelka', 'jersey_namber': 9, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': 'UNKNOWN', 'country_birth': 'FRA', 'birth_date': '1979-03-14', 'weight': 83.0, 'height': 185.0, 'id_match': '65299', 'id_player': '27578', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Johan Micoud', 'name_shirt': 'Micoud', 'jersey_namber': 14, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1973-07-24', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '22922', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Emmanuel Petit', 'name_shirt': 'Petit', 'jersey_namber': 17, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1970-09-22', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '5116', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Frank Leboeuf', 'name_shirt': 'Leboeuf', 'jersey_namber': 18, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1968-01-22', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '28154', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Christian Karembeu', 'name_shirt': 'Karembeu', 'jersey_namber': 19, 'position_national': 'MIDFIELDER', 'position_field': nan, 'position_field_detailed': nan, 'country_birth': 'NCL', 'birth_date': '1970-12-03', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '20828', 'id_club': nan, 'start': 'bench'}, {'country_code': 'FRA', 'name': 'Fabien Barthez', 'name_shirt': 'Barthez', 'jersey_namber': 16, 'position_national': 'GOALKEEPER', 'position_field': 'GOALKEEPER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1971-06-28', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '15873', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Bixente Lizarazu', 'name_shirt': 'Lizarazu', 'jersey_namber': 3, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1969-12-09', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '3705', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Patrick Vieira', 'name_shirt': 'Vieira', 'jersey_namber': 4, 'position_national': 'MIDFIELDER', 'position_field': nan, 'position_field_detailed': 'CENTRAL_MIDFIELDER', 'country_birth': 'SEN', 'birth_date': '1976-06-23', 'weight': 82.0, 'height': 192.0, 'id_match': '65299', 'id_player': '24729', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Laurent Blanc', 'name_shirt': '', 'jersey_namber': 5, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': 'UNKNOWN', 'country_birth': nan, 'birth_date': '1965-11-19', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '2137', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Youri Djorkaeff', 'name_shirt': 'Djorkaeff', 'jersey_namber': 6, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1968-03-09', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '7814', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Didier Deschamps', 'name_shirt': '', 'jersey_namber': 7, 'position_national': nan, 'position_field': nan, 'position_field_detailed': nan, 'country_birth': 'FRA', 'birth_date': '1968-10-15', 'weight': nan, 'height': 169.0, 'id_match': '65299', 'id_player': '4997', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Marcel Desailly', 'name_shirt': 'Desailly', 'jersey_namber': 8, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': 'CENTRE_BACK', 'country_birth': 'GHA', 'birth_date': '1968-09-07', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '1896986', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Zinédine Zidane', 'name_shirt': 'Zidane', 'jersey_namber': 10, 'position_national': 'MIDFIELDER', 'position_field': nan, 'position_field_detailed': 'UNKNOWN', 'country_birth': nan, 'birth_date': '1972-06-23', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '3996', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Thierry Henry', 'name_shirt': '', 'jersey_namber': 12, 'position_national': nan, 'position_field': 'FORWARD', 'position_field_detailed': 'UNKNOWN', 'country_birth': 'FRA', 'birth_date': '1977-08-17', 'weight': 83.0, 'height': 188.0, 'id_match': '65299', 'id_player': '24057', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Lilian Thuram', 'name_shirt': 'Thuram', 'jersey_namber': 15, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': 'CENTRE_BACK', 'country_birth': 'FRA', 'birth_date': '1972-01-01', 'weight': 80.0, 'height': 185.0, 'id_match': '65299', 'id_player': '5439', 'id_club': nan, 'start': 'field'}, {'country_code': 'FRA', 'name': 'Christophe Dugarry', 'name_shirt': 'Dugarry', 'jersey_namber': 21, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1972-03-24', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '7748', 'id_club': nan, 'start': 'field'}]","[{'country_code': 'ITA', 'name': 'Christian Abbiati', 'name_shirt': 'Abbiati', 'jersey_namber': 1, 'position_national': 'GOALKEEPER', 'position_field': nan, 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1977-07-08', 'weight': 92.0, 'height': 191.0, 'id_match': '65299', 'id_player': '46179', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Francesco Antonioli', 'name_shirt': 'Antonioli', 'jersey_namber': 22, 'position_national': 'GOALKEEPER', 'position_field': 'GOALKEEPER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1969-09-14', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '414', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Alessandro Del Piero', 'name_shirt': 'Del Piero', 'jersey_namber': 10, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': 'UNKNOWN', 'country_birth': 'ITA', 'birth_date': '1974-11-09', 'weight': 73.0, 'height': 175.0, 'id_match': '65299', 'id_player': '13768', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Massimo Ambrosini', 'name_shirt': 'Ambrosini', 'jersey_namber': 16, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': 'UNKNOWN', 'country_birth': 'ITA', 'birth_date': '1977-05-29', 'weight': 72.0, 'height': 182.0, 'id_match': '65299', 'id_player': '27139', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Vincenzo Montella', 'name_shirt': '', 'jersey_namber': 19, 'position_national': nan, 'position_field': nan, 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1974-06-18', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '40979', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Ciro Ferrara', 'name_shirt': 'Ferrara', 'jersey_namber': 2, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1967-02-11', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '847', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Paolo Negro', 'name_shirt': 'Negro', 'jersey_namber': 6, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1972-04-16', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '12126', 'id_club': '84575', 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Angelo Di Livio', 'name_shirt': 'di Livio', 'jersey_namber': 7, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1966-07-26', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '22771', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Antonio Conte', 'name_shirt': '', 'jersey_namber': 8, 'position_national': nan, 'position_field': nan, 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1969-07-31', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '19222', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Filippo Inzaghi', 'name_shirt': 'Inzaghi', 'jersey_namber': 9, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1973-08-09', 'weight': 74.0, 'height': 181.0, 'id_match': '65299', 'id_player': '24353', 'id_club': nan, 'start': 'bench'}, {'country_code': 'ITA', 'name': 'Francesco Toldo', 'name_shirt': '', 'jersey_namber': 12, 'position_national': nan, 'position_field': 'GOALKEEPER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1971-12-02', 'weight': 90.0, 'height': 196.0, 'id_match': '65299', 'id_player': '23540', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Paolo Maldini', 'name_shirt': 'Maldini', 'jersey_namber': 3, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1968-06-26', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '428', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Demetrio Albertini', 'name_shirt': 'Albertini', 'jersey_namber': 4, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1971-08-23', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '5521', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Fabio Cannavaro', 'name_shirt': 'Cannavaro', 'jersey_namber': 5, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': 'UNKNOWN', 'country_birth': 'ITA', 'birth_date': '1973-09-13', 'weight': 75.0, 'height': 176.0, 'id_match': '65299', 'id_player': '18958', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Gianluca Pessotto', 'name_shirt': 'Pessotto', 'jersey_namber': 11, 'position_national': 'DEFENDER', 'position_field': nan, 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1970-08-11', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '29420', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Alessandro Nesta', 'name_shirt': 'Nesta', 'jersey_namber': 13, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': 'ITA', 'birth_date': '1976-03-19', 'weight': 79.0, 'height': 187.0, 'id_match': '65299', 'id_player': '22763', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Luigi Di Biagio', 'name_shirt': '', 'jersey_namber': 14, 'position_national': nan, 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1971-06-03', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '29326', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Mark Iuliano', 'name_shirt': 'Iuliano', 'jersey_namber': 15, 'position_national': 'DEFENDER', 'position_field': 'DEFENDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1973-08-12', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '20441', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Stefano Fiore', 'name_shirt': 'Fiore', 'jersey_namber': 18, 'position_national': 'MIDFIELDER', 'position_field': 'MIDFIELDER', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1975-04-17', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '25980', 'id_club': '2600998', 'start': 'field'}, {'country_code': 'ITA', 'name': 'Francesco Totti', 'name_shirt': 'Totti', 'jersey_namber': 20, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': 'STRIKER', 'country_birth': 'ITA', 'birth_date': '1976-09-27', 'weight': 82.0, 'height': 180.0, 'id_match': '65299', 'id_player': '15895', 'id_club': nan, 'start': 'field'}, {'country_code': 'ITA', 'name': 'Marco Delvecchio', 'name_shirt': 'Delvecchio', 'jersey_namber': 21, 'position_national': 'FORWARD', 'position_field': 'FORWARD', 'position_field_detailed': nan, 'country_birth': nan, 'birth_date': '1973-04-07', 'weight': nan, 'height': nan, 'id_match': '65299', 'id_player': '20444', 'id_club': '91464', 'start': 'field'}]","[{'country_code': 'FRA', 'country': 'France', 'name': 'Roger Lemerre', 'role': 'COACH'}]","[{'country_code': 'ITA', 'country': 'Italy', 'name': 'Dino Zoff', 'role': 'COACH'}]","[{'id': '25216', 'phase': 'EXTRA_TIME_FIRST_HALF', 'type': 'GOAL', 'time_minute': 103, 'time_second': 3, 'primary_id_person': '32874', 'primary_country_code': 'FRA', 'primary_name': 'David Trezeguet', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '25215', 'phase': 'SECOND_HALF', 'type': 'GOAL', 'time_minute': 90, 'time_second': 2, 'primary_id_person': '29962', 'primary_country_code': 'FRA', 'primary_name': 'Sylvain Wiltord', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '71759', 'phase': 'SECOND_HALF', 'type': 'YELLOW_CARD', 'time_minute': 90, 'time_second': 0, 'primary_id_person': '15895', 'primary_country_code': 'ITA', 'primary_name': 'Francesco Totti', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '93738', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 86, 'time_second': 0, 'primary_id_person': '3705', 'primary_country_code': 'FRA', 'primary_name': 'Bixente Lizarazu', 'secondaty_id_person': '27875', 'secondaty_country_code': 'FRA', 'secondaty_name': 'Robert Pirès'}, {'id': '93737', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 86, 'time_second': 0, 'primary_id_person': '20444', 'primary_country_code': 'ITA', 'primary_name': 'Marco Delvecchio', 'secondaty_id_person': '40979', 'secondaty_country_code': 'ITA', 'secondaty_name': 'Vincenzo Montella'}, {'id': '93735', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 76, 'time_second': 0, 'primary_id_person': '7814', 'primary_country_code': 'FRA', 'primary_name': 'Youri Djorkaeff', 'secondaty_id_person': '32874', 'secondaty_country_code': 'FRA', 'secondaty_name': 'David Trezeguet'}, {'id': '93734', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 66, 'time_second': 0, 'primary_id_person': '29326', 'primary_country_code': 'ITA', 'primary_name': 'Luigi Di Biagio', 'secondaty_id_person': '27139', 'secondaty_country_code': 'ITA', 'secondaty_name': 'Massimo Ambrosini'}, {'id': '93736', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 58, 'time_second': 0, 'primary_id_person': '7748', 'primary_country_code': 'FRA', 'primary_name': 'Christophe Dugarry', 'secondaty_id_person': '29962', 'secondaty_country_code': 'FRA', 'secondaty_name': 'Sylvain Wiltord'}, {'id': '71757', 'phase': 'SECOND_HALF', 'type': 'YELLOW_CARD', 'time_minute': 58, 'time_second': 0, 'primary_id_person': '5439', 'primary_country_code': 'FRA', 'primary_name': 'Lilian Thuram', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '25214', 'phase': 'SECOND_HALF', 'type': 'GOAL', 'time_minute': 55, 'time_second': 1, 'primary_id_person': '20444', 'primary_country_code': 'ITA', 'primary_name': 'Marco Delvecchio', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '93733', 'phase': 'SECOND_HALF', 'type': 'SUBSTITUTION', 'time_minute': 53, 'time_second': 0, 'primary_id_person': '25980', 'primary_country_code': 'ITA', 'primary_name': 'Stefano Fiore', 'secondaty_id_person': '13768', 'secondaty_country_code': 'ITA', 'secondaty_name': 'Alessandro Del Piero'}, {'id': '71758', 'phase': 'FIRST_HALF', 'type': 'YELLOW_CARD', 'time_minute': 42, 'time_second': 0, 'primary_id_person': '18958', 'primary_country_code': 'ITA', 'primary_name': 'Fabio Cannavaro', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}, {'id': '71756', 'phase': 'FIRST_HALF', 'type': 'YELLOW_CARD', 'time_minute': 31, 'time_second': 0, 'primary_id_person': '29326', 'primary_country_code': 'ITA', 'primary_name': 'Luigi Di Biagio', 'secondaty_id_person': nan, 'secondaty_country_code': nan, 'secondaty_name': nan}]"
